id,url,cover_url,pdf_url,cover_path,pdf_path,title,tags,author,year,publisher,city,printing_house,pages,language,description
1093,https://tula-online.org/items/show/1093,https://diasporiana.org.ua/wp-content/uploads/books/5392/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/5392/file.djvu,cover/1093.jpg,pdf/1093.djvu,Енциклопедія Українознавства. Словникова частина. 10. Хм - Ящ / Додаток : Фундатори Енциклопедії Українознавства 1954 - 1989 · TULA,Dictionaries,кубійович іван,1984,видавництво молоде життя,New York,logos g.m.b.h. münchen / e. mühlthaler s buch- und kundstdruckerei gmbh münchen,473,Українська,na
1094,https://tula-online.org/items/show/1094,https://diasporiana.org.ua/wp-content/uploads/books/2405/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2405/file.pdf,cover/1094.jpg,pdf/1094.pdf,Дві Українські енциклопедії [Суспільно-політична бібліотека Ч. ХІ] · TULA,Ideology,кубійович василь,1961,видавництво пролог,New York,дослідно-видавниче об єднання пролог new york,146,Українська,na
1095,https://tula-online.org/items/show/1095,https://diasporiana.org.ua/wp-content/uploads/books/18157/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/18157/file.pdf,cover/1095.jpg,pdf/1095.pdf,Крихти мудрости. Золоті думки (Афоризми акісоми рефлексії приказки) · TULA,Folklore,кубрин ілля,1972,кiev printers ltd.,Toronto,kiev printers ltd. toronto ontario canada,127,Українська,na
1096,https://tula-online.org/items/show/1096,https://diasporiana.org.ua/wp-content/uploads/books/9080/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/9080/file.pdf,cover/1096.jpg,pdf/1096.pdf,Життя Йосафата Кунцевича : Історична розвідка на підставі католицьких джерел · TULA,Religion,кудрик в.,1948,видавнича спілка еклезія,Winnipeg,ukrainian publishing company of canada limited winnipeg man.,193,Українська,na
1097,https://tula-online.org/items/show/1097,https://diasporiana.org.ua/wp-content/uploads/books/8861/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/8861/file.pdf,cover/1097.jpg,pdf/1097.pdf,Жінка і держава · TULA,Ideology,кузич-березовський іван,1970,накладом анастасії і йосифа білоусів,Warren,edwards brothers inc. ann arbor michigan,291,Українська,na
1098,https://tula-online.org/items/show/1098,https://diasporiana.org.ua/wp-content/uploads/books/132/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/132/file.djvu,cover/1098.jpg,pdf/1098.djvu,Суверени України · TULA,History,кузич-березовський іван,1980,видавництво:,Ann Arbor,edwars brothers inc. ann arbor mi.,235,Українська,na
1099,https://tula-online.org/items/show/1099,https://diasporiana.org.ua/wp-content/uploads/books/3650/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3650/file.pdf,cover/1099.jpg,pdf/1099.pdf,Листопадові дні 1918 р. / видання друге · TULA,Memoirs,кузьма олекса,1960,видавництво червона калина,Lviv,manufactired in the usa,163,Українська,na
11,https://tula-online.org/items/show/11,https://diasporiana.org.ua/wp-content/uploads/books/1900/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1900/file.djvu,cover/11.jpg,pdf/11.djvu,The Ukrainian Problem and Symon Petlura (The Fire and the Ashes) · TULA,Ukrainica,alain desroches,1970,ukrainian research and information institute inc. chicago illinois usa,Chicago,logos gmbh munich germany,109,Англійська,na
110,https://tula-online.org/items/show/110,https://diasporiana.org.ua/wp-content/uploads/books/15194/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15194/file.pdf,cover/110.jpg,pdf/110.pdf,Микола Лисенко. Батько Української Музики. 1842 - 1912 - 1962 [Бібліотека Вільного слова Ч. 5] · TULA,Ukrainica,андрієвський віктор,1962,видавництво вільне слово,Toronto,basilian press toronto ont. canada,24,Українська,na
1100,https://tula-online.org/items/show/1100,https://diasporiana.org.ua/wp-content/uploads/books/4165/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/4165/file.pdf,cover/1100.jpg,pdf/1100.pdf,Вічний проростень : Поезії · TULA,Poetry,кузьменко світлана,1981,об єднання українських письменників слово,Toronto,kiev printers ltd. toronto ont. canada,64,Українська,na
1101,https://tula-online.org/items/show/1101,https://diasporiana.org.ua/wp-content/uploads/books/17560/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/17560/file.pdf,cover/1101.jpg,pdf/1101.pdf,Новоталалаївські рефлексії : Оповідання · TULA,Prose,кузьменко світлана,1976,об єднання українських письменників слово,Toronto,kiev printers ltd. toronto ont. canada,109,Українська,na
1102,https://tula-online.org/items/show/1102,https://diasporiana.org.ua/wp-content/uploads/books/12174/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/12174/file.pdf,cover/1102.jpg,pdf/1102.pdf,У сяйві променів : Поезії · TULA,Poetry,кузьменко світлана,1984,об єднання українських письменників слово,Toronto,kiev printers ltd. toronto ont. canada,64,Українська,na
1103,https://tula-online.org/items/show/1103,https://diasporiana.org.ua/wp-content/uploads/books/17499/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/17499/file.pdf,cover/1103.jpg,pdf/1103.pdf,Цьопа Паліїв: Та що прорвала греблю · TULA,Ukrainica,кузьмович ольга,1982,курені пластунок усп і упс ті що греблі рвуть,New York,computoprint corppration clifton new jersey,231,Українська,na
1104,https://tula-online.org/items/show/1104,https://diasporiana.org.ua/wp-content/uploads/books/2399/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2399/file.pdf,cover/1104.jpg,pdf/1104.pdf,Горбатенька : Оповідання [Дитяча Бібліотека Ч. 1] · TULA,Children s literature,кузьмович-головінська марія,1958,видавництво добра книжка,Toronto,друк оо. василіян торонто онт.,48,Українська,na
1105,https://tula-online.org/items/show/1105,https://diasporiana.org.ua/wp-content/uploads/books/18594/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/18594/file.pdf,cover/1105.jpg,pdf/1105.pdf,Зарваниця : Листки споминів [Вибрані твори - ІІІ том] · TULA,Prose,кузьмович-головінська марія,1972,видавництво добра книжка,Toronto,na,270,Українська,na
1106,https://tula-online.org/items/show/1106,https://diasporiana.org.ua/wp-content/uploads/books/16721/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/16721/file.pdf,cover/1106.jpg,pdf/1106.pdf,Чужиною : Спомини · TULA,Memoirs,кузьмович-головінська марія,1977,видавництво добра книжка,Toronto,друкарня оо. василіян торонто,159,Українська,na
1107,https://tula-online.org/items/show/1107,https://diasporiana.org.ua/wp-content/uploads/books/19218/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/19218/file.pdf,cover/1107.jpg,pdf/1107.pdf,Мина Мазайло : Комедія · TULA,Drama,куліш микола,1940,видавництво колос,Prague,druckerei des protektorates böhmen und mähren in prag,96,Українська,na
1108,https://tula-online.org/items/show/1108,https://diasporiana.org.ua/wp-content/uploads/books/5307/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/5307/file.pdf,cover/1108.jpg,pdf/1108.pdf,Пацани : Повість про безпритульних · TULA,Prose,куліш володимир,1967,видавництво шлях перемоги,Munich,druckgenossenschaft cicero münchen,319,Українська,na
1109,https://tula-online.org/items/show/1109,https://diasporiana.org.ua/wp-content/uploads/books/1741/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1741/file.pdf,cover/1109.jpg,pdf/1109.pdf,Слово про будинок Слово : Спогади [Бібліотека Видавництва Гомін України Ч. 30] · TULA,Memoirs,куліш володимир,1966,видавництво гомін україни торонто,Toronto,homin ukrainy (ukrainian echo) publ. co. ltd. toronto ont. canada,68,Українська,na
111,https://tula-online.org/items/show/111,https://diasporiana.org.ua/wp-content/uploads/books/11362/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/11362/file.pdf,cover/111.jpg,pdf/111.pdf,Російський колоніялізм і совєтська імперія · TULA,Ideology,андрієвський дмитро,1958,націоналістичне видавництво в европі,Paris,перша українська друкарня у франції париж,109,Українська,na
1110,https://tula-online.org/items/show/1110,https://diasporiana.org.ua/wp-content/uploads/books/7694/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7694/file.djvu,cover/1110.jpg,pdf/1110.djvu,Твори · TULA,Drama,куліш микола,1955,українська вільна академія наук,New York,na,476,Українська,na
1111,https://tula-online.org/items/show/1111,https://diasporiana.org.ua/wp-content/uploads/books/21861/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/21861/file.pdf,cover/1111.jpg,pdf/1111.pdf,Чорна Рада : Роман-хроніка · TULA,Prose,куліш пантелеймон,1943,українське видавництво,Lviv,друкарня поспішна краків,183,Українська,na
1112,https://tula-online.org/items/show/1112,https://diasporiana.org.ua/wp-content/uploads/books/13425/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/13425/file.pdf,cover/1112.jpg,pdf/1112.pdf,Чорна рада : Роман-хроніка / 4. видання · TULA,Prose,куліш пантелеймон,1967,видавництво говерля,New York,na,176,Українська,na
1113,https://tula-online.org/items/show/1113,https://diasporiana.org.ua/wp-content/uploads/books/10874/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/10874/file.pdf,cover/1113.jpg,pdf/1113.pdf,Збірник на пошану Івана Мірчука (1891 - 1961) [Український Вільний Університет. Науковий збірник Том VIII] · TULA,Ukrainica,кульчицький олександр,1967,український вільний університет,Munich,перша українська друкарня у франції париж,311,Українська,na
1114,https://tula-online.org/items/show/1114,https://diasporiana.org.ua/wp-content/uploads/books/8647/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/8647/file.djvu,cover/1114.jpg,pdf/1114.djvu,СНІП. Український декляматор. Другий том. Для молоді і старших. Деклямації: І: На роковини Тараса Шевченка. ІІ: На роковини Івана Франка і др. · TULA,Poetry,кумка михайло,1939,видавництво український голос,Winnipeg,видавництво український голос виннипег канада,174,Українська,na
1115,https://tula-online.org/items/show/1115,https://diasporiana.org.ua/wp-content/uploads/books/8648/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/8648/file.djvu,cover/1115.jpg,pdf/1115.djvu,СНІП. Український декляматор. Другий том: для молоді і старших. Третя частина. Деклямації: І. На роковини Першого листопада · TULA,Poetry,кумка михайло,1938,видавництво український голос,Winnipeg,український голос вінніпеґ канада,136,Українська,na
1116,https://tula-online.org/items/show/1116,https://diasporiana.org.ua/wp-content/uploads/books/8645/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/8645/file.djvu,cover/1116.jpg,pdf/1116.djvu,СНІП. Український декляматор. Другий том: Для старших. Перша частина. І. Патріотичні деклямації. ІІ. Веселі деклямації · TULA,Poetry,кумка михайло,1940,видавництво український голос,Winnipeg,видавництво український голос виннипег манвтоба канада,191,Українська,na
1117,https://tula-online.org/items/show/1117,https://diasporiana.org.ua/wp-content/uploads/books/15226/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15226/file.pdf,cover/1117.jpg,pdf/1117.pdf,664 Найкращих загадок і забавок для старих і малих · TULA,Children s literature,кумка михайло,1931,видавництво український голос,Winnipeg,ukrainian publishing co. of canada ltd. winnipeg man. canada,91,Українська,na
1118,https://tula-online.org/items/show/1118,https://diasporiana.org.ua/wp-content/uploads/books/7216/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7216/file.pdf,cover/1118.jpg,pdf/1118.pdf,Там де сонце сходить : Спогади бойовика ОУН на Далекому Сході · TULA,Memoirs,купецький грицько,1988,семен стасишин,Toronto,na,499,Українська,na
1119,https://tula-online.org/items/show/1119,https://diasporiana.org.ua/wp-content/uploads/books/239/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/239/file.djvu,cover/1119.jpg,pdf/1119.djvu,Виклятий гетьман Мазепа · TULA,Ideology,купранець орест,1958,видавництво для світла,Toronto,na,28,Українська,na
112,https://tula-online.org/items/show/112,https://diasporiana.org.ua/wp-content/uploads/books/14571/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/14571/file.pdf,cover/112.jpg,pdf/112.pdf,ХТО ДУЖЧИЙ? (Потенціали США СССР) · TULA,Ideology,андрієнко в.,1948,видавництво українська трибуна,Munich,r. oldenbourg graphische betriebe g.m.b.h münchen,39,Українська,na
1120,https://tula-online.org/items/show/1120,https://diasporiana.org.ua/wp-content/uploads/books/7696/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7696/file.pdf,cover/1120.jpg,pdf/1120.pdf,Акція руйнування православних церков на Холмщині і південному Підляшші в 1938 році - обставини перебіг наслідки [Холмський Архів. Том IV] · TULA,Ukrainica,купріянович григорій,2009,люблинсько-холмська православна єпархія українське товариство,Chelm,na,383,Українська,na
1121,https://tula-online.org/items/show/1121,https://diasporiana.org.ua/wp-content/uploads/books/9025/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/9025/file.pdf,cover/1121.jpg,pdf/1121.pdf,Мисливські Оповідання · TULA,Prose,купчинський роман,1964,видавництво новий шлях,Toronto,new pathway publishers ltd. winnipeg manitoba,208,Українська,na
1122,https://tula-online.org/items/show/1122,https://diasporiana.org.ua/wp-content/uploads/books/2812/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2812/file.pdf,cover/1122.jpg,pdf/1122.pdf,Невиспівані пісні : Вибрана лірика і проза · TULA,Poetry,купчинський роман,1983,видавництво пластова ватага бурлаки нью-йорк,New York,computoprint corporation clifton n. j.,124,Українська,na
1123,https://tula-online.org/items/show/1123,https://diasporiana.org.ua/wp-content/uploads/books/7574/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7574/file.djvu,cover/1123.jpg,pdf/1123.djvu,Спогади Нерозстріляного · TULA,Memoirs,куп'як дмитро,1991,накладом автора,Toronto,бескид,431,Українська,na
1124,https://tula-online.org/items/show/1124,https://diasporiana.org.ua/wp-content/uploads/books/2102/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2102/file.pdf,cover/1124.jpg,pdf/1124.pdf,Етюди : Мініатюри · TULA,Prose,курдидик ярослав,1955,видавництво наша слава,Toronto,the basilian press toronto,88,Українська,na
1125,https://tula-online.org/items/show/1125,https://diasporiana.org.ua/wp-content/uploads/books/2483/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2483/file.djvu,cover/1125.jpg,pdf/1125.djvu,Записки з буднів : Фейлетони і нариси · TULA,Memoirs,курдидик анатоль,1977,видавництво тризуб,Winnipeg,trident press winnipeg canada,142,Українська,na
1126,https://tula-online.org/items/show/1126,https://diasporiana.org.ua/wp-content/uploads/books/5873/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/5873/file.pdf,cover/1126.jpg,pdf/1126.pdf,Серце і зброя : Збірка вояцької поезії · TULA,Poetry,курдидик ярослав,1976,видавництво братства колишніх вояків 1 уд уна,Toronto,kiev printers ltd. toronto ont. canada,76,Українська,na
1127,https://tula-online.org/items/show/1127,https://diasporiana.org.ua/wp-content/uploads/books/15103/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15103/file.pdf,cover/1127.jpg,pdf/1127.pdf,То не так як вдома : Гуморески · TULA,Prose,курдидик ярослав,1993,видавництво наша слава,Toronto,na,91,Українська,na
1128,https://tula-online.org/items/show/1128,https://diasporiana.org.ua/wp-content/uploads/books/1038/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1038/file.djvu,cover/1128.jpg,pdf/1128.djvu,Уваги до сучасної української літературної мови / видання п яте · TULA,Linguistics,курило о.,1960,видавництво нові дні,Toronto,time press lithographers and printers,199,Українська,na
1129,https://tula-online.org/items/show/1129,https://diasporiana.org.ua/wp-content/uploads/books/15984/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15984/file.pdf,cover/1129.jpg,pdf/1129.pdf,Міцніші скелі : Спогади · TULA,Memoirs,курочка маріян,1968,коштом автора,New York,m. sindikeli g. a. press new york. n.y.,31,Українська,na
113,https://tula-online.org/items/show/113,https://diasporiana.org.ua/wp-content/uploads/books/1394/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1394/file.pdf,cover/113.jpg,pdf/113.pdf,Я був на Родінє / переклад з російської мови · TULA,Memoirs,андрієнко олексій,-1,видавництво ім. миколи хвильового,na,na,56,Українська,na
1130,https://tula-online.org/items/show/1130,https://diasporiana.org.ua/wp-content/uploads/books/15239/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15239/file.pdf,cover/1130.jpg,pdf/1130.pdf,Пекельна машина в Роттердамі: Історія убивства полк. Євгена Коновальця на основі тогочасних матеріялів та сучасних свідчень. Частина третя: П ята колюмна Валюха [Політично-Наукова Бібліотека Ч. 6] · TULA,Ukrainica,кутько ярослав,1953,українська вільна громада америки,New York,друкарня народної волі - органу українського робітничого союзу scranton pa.,47,Українська,na
1131,https://tula-online.org/items/show/1131,https://diasporiana.org.ua/wp-content/uploads/books/15691/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/15691/file.pdf,cover/1131.jpg,pdf/1131.pdf,Темна сторона місяця : Історія поліційної провокації Романа Барановського в українськім підпіллі. Частина перша [Політично-наукова Бібліотека Ч. 9] · TULA,Ukrainica,кутько ярослав,1953,українська вільна громада америки,New York,друкарня народної волі - органу українського робітничого союзу,44,Українська,na
1132,https://tula-online.org/items/show/1132,https://diasporiana.org.ua/wp-content/uploads/books/820/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/820/file.pdf,cover/1132.jpg,pdf/1132.pdf,Корпус Січових Стрільців : Воєнно-історичний нарис (Ювілейне видання 1917 - 1967) / На основі книги Золоті ворота В-ва Червона калина у Львові (1937) з доповненням новими матеріялами · TULA,History,кучабський василь,1969,ювілейний комітет для відзначення 50-річчя формації січових стрільців,Chicago,друкарня видавництва миколи денисюка chicago illinois usa,663,Українська,na
1133,https://tula-online.org/items/show/1133,https://diasporiana.org.ua/wp-content/uploads/books/2059/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2059/file.pdf,cover/1133.jpg,pdf/1133.pdf,Гетьман Павло і гетьманич Данило Скоропадські · TULA,Ukrainica,кущинський антін,1968,4-ий відділ української гетьманської організації америки в чікаґо ілліной,Chicago,ukrainian-american publishing and printing co. inc. chicago ill. usa,65,Українська,na
1134,https://tula-online.org/items/show/1134,https://diasporiana.org.ua/wp-content/uploads/books/365/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/365/file.djvu,cover/1134.jpg,pdf/1134.djvu,Закарпаття в боротьбі (Спогад) · TULA,Memoirs,кущинський антін,1981,видавництво юліяна середяка,Buenos Aires,imprenta dorrego bs. aires argentina,222,Українська,na
1135,https://tula-online.org/items/show/1135,https://diasporiana.org.ua/wp-content/uploads/books/1207/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1207/file.pdf,cover/1135.jpg,pdf/1135.pdf,Вінок цей небезпека : Вибрані поезії · TULA,Poetry,кюніц стенлі,1977,видавництво сучасність,New York,na,80,Українська,na
1136,https://tula-online.org/items/show/1136,https://diasporiana.org.ua/wp-content/uploads/books/3253/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3253/file.pdf,cover/1136.jpg,pdf/1136.pdf,Щоденник національного героя Селепка Лавочки / 2-ге видання · TULA,Prose,селепко лавочка,1982,видавництво братства колишніх вояків 1 уд уна,Toronto,kiev printers ltd. toronto ont.,208,Українська,na
1137,https://tula-online.org/items/show/1137,https://diasporiana.org.ua/wp-content/uploads/books/2996/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2996/file.pdf,cover/1137.jpg,pdf/1137.pdf,Два колоски : збірка оповідань із років великої Трагедії українського народу - 1932-1933 · TULA,Prose,лавренко михайло,1972,ridnyj kraj,New York,saphrograph cprp. new york n. y.,304,Українська,na
1138,https://tula-online.org/items/show/1138,https://diasporiana.org.ua/wp-content/uploads/books/22780/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/22780/file.pdf,cover/1138.jpg,pdf/1138.pdf,Перший козак в Америці : Оповідання для молоді [Бібліотека видавництва Гомін України Ч. 46 ] · TULA,Children s literature,лаврівська ірина,1975,видавництво гомін україни торонто,Toronto,гомін україни,222,Українська,na
1139,https://tula-online.org/items/show/1139,https://diasporiana.org.ua/wp-content/uploads/books/427/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/427/file.djvu,cover/1139.jpg,pdf/1139.djvu,Зруб і парости : Літературно-критичні статті есеї рефлексії · TULA,Literary Studies,лавріненко юрій,1971,видавництво сучасність,Munich,logos g.m.b.h. münchen,331,Українська,na
114,https://tula-online.org/items/show/114,https://diasporiana.org.ua/wp-content/uploads/books/10518/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/10518/file.pdf,cover/114.jpg,pdf/114.pdf,Математика (Практичні поради з арітметики та геометрії) · TULA,Miscellaneous,ів. андрущенко,1919,видання ів. андрущенка,Kyiv,друкарня ігн. штайнмана т. з. о. п. відень,87,Українська,na
1140,https://tula-online.org/items/show/1140,https://diasporiana.org.ua/wp-content/uploads/books/7991/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7991/file.djvu,cover/1140.jpg,pdf/1140.djvu,Розстріляне відродження : Антологія 1917-1933. Поезія - Проза - Драма - Есей [Biblioteka Kultury Tom XXXVII] · TULA,Miscellaneous,лавріненко юрій,1959,instytut literacki (institut litteraire s.a.r.l.) mesnil-le-roi maisons-laffitte france,Paris,biblos g.m.b.h. münchen,980,Українська,na
1141,https://tula-online.org/items/show/1141,https://diasporiana.org.ua/wp-content/uploads/books/3917/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3917/file.pdf,cover/1141.jpg,pdf/1141.pdf,До сонця - до волі · TULA,Prose,лагодинська галя,1960,видавництво миколи дениcюка,Chicago,mykola denysiuk printing company chicago illinois usa,254,Українська,na
1142,https://tula-online.org/items/show/1142,https://diasporiana.org.ua/wp-content/uploads/books/6073/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/6073/file.djvu,cover/1142.jpg,pdf/1142.djvu,Гетьман Кирило Розумовський : Роман-хроніка 18 віку · TULA,Prose,лазорський микола,1961,видавництво дніпрова хвиля,Munich,buchdruckerei biblos g.m.b.h. münchen,752,Українська,na
1143,https://tula-online.org/items/show/1143,https://diasporiana.org.ua/wp-content/uploads/books/6114/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/6114/file.pdf,cover/1143.jpg,pdf/1143.pdf,Патріот. Григорій Орлик (1702-1759) : Історичне оповідання · TULA,Prose,лазорський микола,1969,видавництво дніпрова хвиля,Munich,logos gmbh münchen,312,Українська,na
1144,https://tula-online.org/items/show/1144,https://diasporiana.org.ua/wp-content/uploads/books/5022/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/5022/file.pdf,cover/1144.jpg,pdf/1144.pdf,Світлотіні : Збірник · TULA,Prose,лазорський микола,1973,об єднання українських письменників слово,Melbourne,na,400,Українська,na
1145,https://tula-online.org/items/show/1145,https://diasporiana.org.ua/wp-content/uploads/books/3226/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3226/file.pdf,cover/1145.jpg,pdf/1145.pdf,Степова квітка : Історичний роман про султаншу Роксоляну · TULA,Prose,лазорський микола,1965,видавництво дніпрова хвиля,Munich,logos gmbh münchen,364,Українська,na
1146,https://tula-online.org/items/show/1146,https://diasporiana.org.ua/wp-content/uploads/books/1584/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/1584/file.pdf,cover/1146.jpg,pdf/1146.pdf,Український нацоналізм : критика і оборона [Життя і мислі: книжка ч. 6) · TULA,Ideology,лапичак тома,1962,видавництво ключі,New York,east side press new york n. y.,144,Українська,na
1147,https://tula-online.org/items/show/1147,https://diasporiana.org.ua/wp-content/uploads/books/16178/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/16178/file.pdf,cover/1147.jpg,pdf/1147.pdf,Віщування старого дуба : Феєрія на дві дії з дитячих років Лесі Українки · TULA,Drama,ласовська-крук мирослава,1971,об єднання жінок оборони чотирьох свобід україни,New York,na,24,Українська,na
1148,https://tula-online.org/items/show/1148,https://diasporiana.org.ua/wp-content/uploads/books/5525/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/5525/file.pdf,cover/1148.jpg,pdf/1148.pdf,Дзвінка Молодість. Том І. Дівчата тих днів : Роман · TULA,Prose,ласовська-крук мирослава,1982,асоціація діячів української культури,Toronto,na,148,Українська,na
1149,https://tula-online.org/items/show/1149,https://diasporiana.org.ua/wp-content/uploads/books/4142/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/4142/file.pdf,cover/1149.jpg,pdf/1149.pdf,Льодолом : драматична дія на одну відслону [Асоціація діячів української культури. Видання ч. 5] · TULA,Poetry,ласовська-крук мирослава,1974,асоціація діячів української культури,Toronto,друкарні видавництва гомін україни toronto ont.,16,Українська,na
115,https://tula-online.org/items/show/115,https://diasporiana.org.ua/wp-content/uploads/books/17720/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/17720/file.pdf,cover/115.jpg,pdf/115.pdf,За ширмою : Роман · TULA,Prose,антоненко-давидович борис,1972,об єднання українських письменників слово,Melbourne,na,263,Українська,na
1150,https://tula-online.org/items/show/1150,https://diasporiana.org.ua/wp-content/uploads/books/7639/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/7639/file.pdf,cover/1150.jpg,pdf/1150.pdf,Під чорним небом : Повість · TULA,Prose,ласовська-крук мирослава,1966,українське видавництво пробоєм,Toronto,basilian press toronto ont.,207,Українська,na
1151,https://tula-online.org/items/show/1151,https://diasporiana.org.ua/wp-content/uploads/books/17210/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/17210/file.pdf,cover/1151.jpg,pdf/1151.pdf,Володимир Великий : Історична драма на 3 дії · TULA,Drama,ласовська-крук мирослава,1988,видавництво гомін україни торонто,Toronto,harmony printing limited toronto ontario,94,Українська,na
1152,https://tula-online.org/items/show/1152,https://diasporiana.org.ua/wp-content/uploads/books/9047/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/9047/file.pdf,cover/1152.jpg,pdf/1152.pdf,Володимир Ласовський · TULA,Art,ласовська-крук мирослава,1980,світовий конґрес вільних українців рада для справ культури,Toronto,harmony printing ltd. toronto man. canada,127,Українська,na
1153,https://tula-online.org/items/show/1153,https://diasporiana.org.ua/wp-content/uploads/books/2454/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/2454/file.pdf,cover/1153.jpg,pdf/1153.pdf,Культурне Життя на Україні · TULA,Ideology,лащенко олег,1941,секція мистців письменників та журналістів уно в празі,Prague,tiskl všetečka & spol. praha,53,Українська,na
1154,https://tula-online.org/items/show/1154,https://diasporiana.org.ua/wp-content/uploads/books/3217/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/3217/file.pdf,cover/1154.jpg,pdf/1154.pdf,УПА (Українська Повстанська Армія). Її генеза ріст і дії у визвольній боротьбі українського народу за українську самостійну соборну державу. І частина. Німецька окупація України · TULA,History,лебедь микола,1946,пресове бюро угвр,na,na,131,Українська,na
1155,https://tula-online.org/items/show/1155,https://diasporiana.org.ua/wp-content/uploads/books/63/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/63/file.pdf,cover/1155.jpg,pdf/1155.pdf,УПА (Українська Повстанська Армія). Її генеза ріст і дії у визвольній боротьбі українського народу за українську самостійну соборну державу. І частина. Німецька окупація України / друге видання [Бібліотека прологу і сучасности Ч. 172] · TULA,History,лебедь микола,1987,видавництво сучасність,na,na,206,Українська,na
1156,https://tula-online.org/items/show/1156,https://diasporiana.org.ua/wp-content/uploads/books/10740/image.jpg,https://diasporiana.org.ua/wp-content/uploads/books/10740/file.djvu,cover/1156.jpg,pdf/1156.djvu,Богдан Лепкий 1872-1941. Життя і творчість [Записки Наукового Товариства ім. Шевченка. Том СХСІІІ] · TULA,Literary Studies,лев василь,1976,фундація ім. богдана лепкого,Toronto,computoprint corporation clifton n. j. usa,399,Українська,na
